X,Y,Z
41.4575,80.77850000000001,2.2855000000000003
41.459500000000006,80.77950000000001,2.2865
41.4615,80.77950000000001,2.2855000000000003
41.4605,80.78250000000001,2.2865
41.465500000000006,80.77950000000001,2.2865
41.4705,80.7775,2.2865
41.465500000000006,80.7805,2.2855000000000003
41.468500000000006,80.78150000000001,2.2855000000000003
41.444500000000005,80.78550000000001,2.2865
41.4485,80.7865,2.2865
41.4545,80.78550000000001,2.2875
41.4525,80.78750000000001,2.2865
41.4495,80.79050000000001,2.2875
41.4515,80.79650000000001,2.2875
41.4545,80.7985,2.2865
41.456500000000005,80.78850000000001,2.2865
41.459500000000006,80.7895,2.2865
41.4635,80.79050000000001,2.2865
41.4675,80.79150000000001,2.2855000000000003
41.4585,80.79750000000001,2.2875
41.462500000000006,80.79950000000001,2.2865
41.471500000000006,80.7925,2.2865
41.471500000000006,80.7955,2.2875
41.4675,80.7985,2.2875
41.453500000000005,80.8065,2.2875
41.4575,80.8075,2.2875
41.4665,80.8005,2.2865
41.4705,80.8015,2.2875
41.4615,80.8095,2.2875
41.465500000000006,80.8095,2.2875
41.469500000000004,80.8105,2.2875
41.4555,80.80250000000001,2.2885
41.462500000000006,80.8015,2.2885
41.4605,80.81750000000001,2.2885
41.4635,80.8195,2.2885
41.4635,80.8225,2.2895000000000003
41.462500000000006,80.82050000000001,2.2935000000000003
41.4675,80.8165,2.2895000000000003
41.4675,80.8195,2.2885
41.468500000000006,80.81750000000001,2.2895000000000003
41.471500000000006,80.82050000000001,2.2885
41.4665,80.8275,2.2895000000000003
41.4665,80.82950000000001,2.2895000000000003
41.4705,80.82950000000001,2.2895000000000003
41.4675,80.82950000000001,2.2925
41.469500000000004,80.8335,2.2915
41.468500000000006,80.8395,2.2895000000000003
41.471500000000006,80.8395,2.2905
41.4705,80.84150000000001,2.2925
41.291500000000006,80.4415,2.4155
41.294500000000006,80.4445,2.4155
41.3235,80.44550000000001,2.4165
41.292500000000004,80.4505,2.4155
41.3095,80.4765,2.4165
41.3275,80.44850000000001,2.4145000000000003
41.325500000000005,80.4555,2.4155
41.3205,80.4585,2.4155
41.3215,80.46050000000001,2.4155
41.319500000000005,80.4675,2.4155
41.316500000000005,80.4745,2.4155
41.322500000000005,80.4525,2.4165
41.316500000000005,80.4655,2.4165
41.3125,80.4705,2.4165
41.30650000000001,80.4835,2.4165
41.313500000000005,80.4805,2.4155
41.343500000000006,80.4825,2.4165
41.3415,80.4895,2.4165
41.3395,80.4945,2.4165
41.3365,80.50150000000001,2.4165
41.334500000000006,80.50850000000001,2.4165
41.359500000000004,80.4505,2.4155
41.355500000000006,80.45750000000001,2.4155
41.353500000000004,80.46350000000001,2.4155
41.36150000000001,80.4535,2.4145000000000003
41.3605,80.46050000000001,2.4145000000000003
41.3515,80.46950000000001,2.4155
41.355500000000006,80.46650000000001,2.4155
41.3515,80.47250000000001,2.4155
41.3485,80.4765,2.4155
41.349500000000006,80.47850000000001,2.4155
41.3905,80.4625,2.4155
41.3935,80.4565,2.4155
41.395500000000006,80.4585,2.4145000000000003
41.3855,80.47550000000001,2.4155
41.3915,80.47250000000001,2.4145000000000003
41.3875,80.4775,2.4145000000000003
41.3935,80.4655,2.4145000000000003
41.3855,80.4685,2.4165
41.3485,80.4855,2.4155
41.344500000000004,80.4915,2.4155
41.374500000000005,80.5005,2.4155
41.3755,80.49350000000001,2.4165
41.37050000000001,80.50550000000001,2.4165
41.380500000000005,80.4805,2.4155
41.383500000000005,80.4835,2.4155
41.3815,80.4895,2.4155
41.3795,80.49650000000001,2.4155
41.3765,80.5035,2.4155
41.4065,80.50450000000001,2.4155
41.377500000000005,80.4865,2.4165
41.4035,80.51150000000001,2.4165
41.423500000000004,80.46050000000001,2.4155
41.4275,80.4625,2.4145000000000003
41.4215,80.46650000000001,2.4155
41.4155,80.47850000000001,2.4155
41.419500000000006,80.47250000000001,2.4155
41.423500000000004,80.4765,2.4145000000000003
